Date,Predicted_Conso_kWh,lag_1,lag_7,rolling_mean_7,rolling_mean_30
2014-01-13,11.00354181691105,11.9042662421751,10.3410238171964,10.480925361408579,10.66933782663392
2014-01-14,10.882072603256018,11.00354181691105,10.2997080047096,10.575570789939244,10.694819480325739
2014-01-15,10.915730962283089,10.882072603256018,9.80076793386685,10.658765732588732,10.701143876985112
2014-01-16,10.979813690153955,10.915730962283089,10.1568953607189,10.818046165219624,10.691720457057858
2014-01-17,11.007991806720176,10.979813690153955,10.2998451237386,10.935605926567488,10.717828374238179
2014-01-18,11.146574305710931,11.007991806720176,10.5639710474546,11.036769738421999,10.7415529064147
2014-01-19,11.192768854022027,11.146574305710931,11.9042662421751,11.11999877531576,10.771952089252151
2014-01-20,11.049684470697853,11.192768854022027,11.00354181691105,11.018356291293893,10.797674822193686
2014-01-21,10.829321465353411,11.049684470697853,10.882072603256018,11.02494809897772,10.82025102056977
2014-01-22,10.834720262881136,10.829321465353411,10.915730962283089,11.017412222134492,10.812712063178356
2014-01-23,10.847163708042492,10.834720262881136,10.979813690153955,11.00583926507707,10.80450658283843
2014-01-24,10.831951898235339,10.847163708042492,11.007991806720176,10.986889267632575,10.801518318977672
2014-01-25,11.02308534942958,10.831951898235339,11.146574305710931,10.961740709277596,10.800751047862452
2014-01-26,11.084184027722191,11.02308534942958,11.192768854022027,10.944099429808833,10.790992054055003
2014-01-27,10.849412531594368,11.084184027722191,11.049684470697853,10.928587311766,10.817105298223261
2014-01-28,10.836640219702138,10.849412531594368,10.829321465353411,10.899977034751217,10.82071409803516
2014-01-29,10.808795870722639,10.836640219702138,10.834720262881136,10.901022571086747,10.835406200933026
2014-01-30,10.850262504386427,10.808795870722639,10.847163708042492,10.897319086492676,10.829158303614753
2014-01-31,10.87807670197016,10.850262504386427,10.831951898235339,10.897761771684669,10.8243955204538
2014-02-01,11.038794747313734,10.87807670197016,11.02308534942958,10.904351029361072,10.823175303027861
2014-02-02,11.060850967800024,11.038794747313734,11.084184027722191,10.906595229058809,10.84309500868548
2014-02-03,10.874821094104762,11.060850967800024,10.849412531594368,10.903261934784213,10.856113656441824
2014-02-04,10.843756047231548,10.874821094104762,10.836640219702138,10.906891729428553,10.857525613658826
2014-02-05,10.862775630512727,10.843756047231548,10.808795870722639,10.90790827621847,10.834549781203501
2014-02-06,10.87129331006378,10.862775630512727,10.850262504386427,10.915619670474198,10.851941508314045
2014-02-07,10.869213498321615,10.87129331006378,10.87807670197016,10.918624071285247,10.870994351825853
2014-02-08,11.052650619272418,10.869213498321615,11.038794747313734,10.917357899335455,10.906609203974345
2014-02-09,11.11249884921049,11.052650619272418,11.060850967800024,10.919337309615267,10.936467712592796
2014-02-10,10.878158206598334,11.11249884921049,10.874821094104762,10.926715578388192,10.963556170108525
2014-02-11,10.84985905610068,10.878158206598334,10.843756047231548,10.927192308744415,10.974029075413318
2014-02-12,10.814626333858513,10.84985905610068,10.862775630512727,10.928064167154291,10.938882169210837
2014-02-13,10.840142778346218,10.814626333858513,10.87129331006378,10.921185696203692,10.932584986442423
